age,sex,location_x,location_y,sports
56,f,32.33688941590512,-120.60755972964623,"['Badminton', 'Cycling']"
93,f,-80.05360629361624,112.88037551330495,['Martial arts']
8,f,36.7518545264907,-31.617678668984183,"['Golf', 'Baseball', 'Curling', 'Rugby', 'Equestrian mounted games']"
81,m,58.86966844876639,3.261662787515206,"['Martial arts', 'Volleyball', 'Football', 'Golf']"
66,f,54.221610023017206,19.17140406667221,"['Football', 'Downhill skiing', 'Rugby', 'Cross country running', 'Ball hockey']"
56,m,-82.80650361128014,-168.6642268049066,[]
81,f,-74.85237604188877,-53.65490806403582,"['Soccer', 'Badminton', 'Tennis']"
73,m,-52.8188919710253,158.62313580241016,"['Volleyball', 'Swimming', 'Cycling', 'Kayaking']"
70,f,29.588325312541713,83.35076496257051,"['Bowling', 'Downhill skiing', 'Olympic weightlifting', 'Rugby', 'Golf']"
14,m,54.60967307997552,-92.01746373055602,"['Rugby', 'Cycling', 'Softball']"
95,m,16.50927617134286,-13.88361492157523,"['Curling', 'Basketball']"
33,f,60.93676658475701,-167.41823930501664,[]
16,m,-43.50285014129562,-10.763523167939098,"['Downhill skiing', 'Ball hockey', 'Softball']"
62,f,-77.22322074229724,140.75562133961643,"['Tennis', 'Swimming', 'Olympic weightlifting']"
59,m,26.035108010603437,-127.04357888182835,"['Olympic weightlifting', 'Soccer', 'Kayaking']"
65,f,32.644425725380444,-65.8166909400287,"['Cycling', 'Golf', 'Bowling', 'Soccer']"
62,m,37.4332760965039,87.47531656812743,"['Swimming', 'Olympic weightlifting', 'Bowling', 'Ball hockey']"
46,f,-21.179987348444897,162.68984365246286,[]
68,f,-86.31932250014222,31.53711374035504,"['Equestrian mounted games', 'Downhill skiing', 'Golf']"
52,m,61.0645084304729,-160.0018587482707,"['Baseball', 'Ball hockey', 'Basketball', 'Bowling']"
94,m,27.528606341865924,-175.6466179347046,"['Golf', 'Kayaking', 'Cycling']"
10,f,84.06860695949848,82.80274099053969,"['Golf', 'Baseball', 'Squash']"
21,m,23.045205138791744,-121.63732315204882,"['Baseball', 'Squash', 'Football', 'Rugby']"
91,m,-49.58054865031685,-1.716854332641475,['Rugby']
14,f,37.04292664363071,131.82174504791357,"['Badminton', 'Squash', 'Cross country running', 'Football']"
46,m,-13.142721300310043,-93.87673076380716,['Swimming']
12,f,54.604667477973436,-124.60165659653973,"['Baseball', 'Bowling', 'Squash']"
66,f,-14.750591856633335,-167.07223433677154,[]
87,f,83.94260240781432,172.2500497431701,['Volleyball']
7,f,39.382907797624796,78.06963281274176,['Softball']
64,f,-83.24300077595088,110.79326590682996,[]
40,m,-18.289256956176132,164.29104184334835,"['Martial arts', 'Bowling', 'Golf', 'Tennis']"
20,f,87.21505513642828,-96.88821475360929,[]
12,f,-42.164344079654256,-64.16218945206782,"['Softball', 'Rugby', 'Basketball']"
80,f,32.57647789026572,-21.20335164064423,"['Ball hockey', 'Soccer', 'Olympic weightlifting', 'Downhill skiing']"
60,m,-31.919521136818993,-37.09426359945138,"['Squash', 'Ball hockey', 'Football', 'Martial arts']"
62,f,-44.14303701990067,34.53628788713553,['Curling']
29,f,36.11185421787104,17.541925089135333,[]
62,f,-84.44168982316265,51.74532658939518,"['Curling', 'Softball', 'Badminton', 'Cycling', 'Kayaking']"
15,m,5.688336080869831,-88.58091304188862,['Equestrian mounted games']
66,m,-9.07291064096799,-117.16928798947669,['Ball hockey']
95,m,2.4409064669941216,-135.4249719232452,[]
94,f,38.273003791494205,-170.48895100203015,['Downhill skiing']
96,f,-7.036338662503169,-147.19474586813857,"['Olympic weightlifting', 'Equestrian mounted games', 'Golf', 'Soccer']"
12,m,20.413494829539218,145.97343779503638,"['Downhill skiing', 'Baseball', 'Ice hockey', 'Ball hockey', 'Football']"
1,m,-66.51506421463426,91.42011461490176,[]
28,f,-55.804478660192835,62.506317977276495,"['Cycling', 'Kayaking', 'Martial arts', 'Ice hockey', 'Basketball']"
13,m,49.47474221062612,87.8613620321787,"['Badminton', 'Olympic weightlifting', 'Downhill skiing', 'Kayaking']"
81,m,-79.55211700274415,-170.8387466367312,"['Soccer', 'Volleyball', 'Baseball']"
81,m,13.951252646939224,41.62747508927839,"['Baseball', 'Volleyball', 'Ice hockey', 'Kayaking', 'Swimming']"
1,m,-35.34810708954303,-87.11668928576356,"['Soccer', 'Rugby', 'Swimming', 'Bowling']"
41,f,38.85983841903334,2.031918733904746,"['Ice hockey', 'Football', 'Rugby', 'Golf', 'Curling']"
38,f,18.342313299752206,146.01518332008493,"['Softball', 'Kayaking', 'Basketball']"
65,m,-24.856731541219062,167.1103649754147,"['Tennis', 'Ball hockey', 'Football', 'Squash']"
81,f,-58.923395998615625,144.22763493862266,"['Golf', 'Softball', 'Kayaking', 'Volleyball']"
58,f,-71.32169655287309,154.78897837842567,"['Tennis', 'Equestrian mounted games', 'Swimming', 'Ice hockey', 'Soccer']"
12,f,-81.53878159050761,-163.87972135535375,"['Soccer', 'Olympic weightlifting', 'Softball', 'Squash', 'Tennis']"
86,f,-87.85166033576964,-112.7278997775731,['Downhill skiing']
41,f,75.98964809475223,75.05804364695186,"['Cross country running', 'Basketball']"
2,m,2.858627210331349,-79.46711243268466,"['Football', 'Downhill skiing', 'Olympic weightlifting']"
80,m,-69.27685287132239,60.51350861733496,['Cycling']
84,f,-25.702041437124848,63.5531283163248,"['Rugby', 'Squash']"
13,m,-60.21015402126712,-97.84625935262933,[]
89,m,10.990503407359256,-162.01812564666741,"['Rugby', 'Downhill skiing', 'Cross country running', 'Golf']"
73,m,-77.61094594209426,-15.530821055948934,['Equestrian mounted games']
25,f,-8.62816216533679,108.19821475683727,"['Cross country running', 'Squash', 'Badminton', 'Basketball']"
75,m,-43.01716831701215,-21.597245199394138,"['Equestrian mounted games', 'Football', 'Volleyball']"
93,f,46.41191814309343,85.20447316934707,"['Softball', 'Kayaking', 'Ice hockey', 'Rugby', 'Cross country running']"
89,m,-28.967443658766804,-158.9713675045253,"['Soccer', 'Baseball', 'Golf', 'Swimming']"
10,m,53.95361564582063,-77.70510502664872,"['Volleyball', 'Swimming', 'Ball hockey']"
28,m,59.52172036825641,32.14868294619805,"['Martial arts', 'Ball hockey', 'Equestrian mounted games']"
44,f,-53.2042592243434,158.04633420143483,"['Basketball', 'Swimming', 'Bowling']"
59,f,-27.766115569890502,-101.4199143199463,[]
85,m,-32.20011668241471,-51.66130784557646,"['Soccer', 'Rugby', 'Squash']"
41,f,-21.578921570920386,48.24876801099688,"['Bowling', 'Ice hockey', 'Downhill skiing', 'Volleyball']"
21,f,-62.18916732585009,-46.185082781034026,"['Volleyball', 'Equestrian mounted games', 'Softball', 'Ice hockey']"
63,m,28.16048277654417,-56.96519196861118,"['Volleyball', 'Football']"
66,m,-60.411349359618974,-36.47650512081529,"['Football', 'Soccer', 'Bowling']"
77,m,-7.077041563955916,120.50076428593616,"['Equestrian mounted games', 'Swimming']"
71,m,76.94011695262313,163.41092103512278,[]
96,m,36.888089803438135,174.95813357614918,[]
41,f,-5.089512043935841,-28.500281318119107,['Downhill skiing']
86,f,-67.88754975333741,-150.81703167417226,"['Cross country running', 'Bowling', 'Equestrian mounted games']"
57,m,9.232610705946627,142.38627846826648,"['Golf', 'Volleyball', 'Downhill skiing']"
3,m,44.99137220946835,64.54608377708541,['Downhill skiing']
26,f,0.10608465779017706,112.69903170603425,"['Squash', 'Football']"
9,m,-8.344391367121915,-60.80915816629424,"['Olympic weightlifting', 'Ball hockey', 'Cross country running']"
14,f,-89.81629394504847,-102.84195752880835,['Olympic weightlifting']
23,m,-66.05630739928596,87.63626451060549,"['Badminton', 'Baseball', 'Squash', 'Bowling']"
18,m,-57.867091235828894,-38.70658170072096,"['Ice hockey', 'Baseball', 'Curling', 'Equestrian mounted games', 'Swimming']"
94,f,4.199998265984533,178.74796062063365,"['Tennis', 'Downhill skiing', 'Softball']"
67,m,43.768958685749965,-110.59974627236691,[]
57,f,-47.46398210019889,70.9936189928801,['Martial arts']
41,m,-63.070462749329906,-140.2153685721426,"['Baseball', 'Squash']"
1,f,49.921545451419945,-116.75672422615108,['Olympic weightlifting']
99,m,-4.12053225133306,-169.18714282395,['Basketball']
9,m,27.351415315528868,-155.92225883690944,"['Swimming', 'Ball hockey', 'Volleyball', 'Martial arts']"
13,f,70.01239175337204,16.107547653712544,"['Baseball', 'Cross country running']"
24,m,28.676430689957684,-154.61542437993708,['Ball hockey']
93,f,37.34344736530318,51.982416871289786,"['Ice hockey', 'Ball hockey', 'Golf', 'Tennis', 'Baseball']"
14,m,63.524789369075535,4.694419577154719,"['Basketball', 'Cycling', 'Badminton', 'Equestrian mounted games']"
51,m,-47.88212417168341,149.25845331132524,['Tennis']
48,m,18.30448020517028,88.53313958994363,['Downhill skiing']
12,m,51.79399674966646,-1.001387640283724,['Swimming']
32,f,-32.29347208759656,-122.04818178120021,"['Ice hockey', 'Swimming', 'Cycling']"
97,f,-82.5524932868586,88.55910349589743,"['Basketball', 'Equestrian mounted games', 'Soccer', 'Squash']"
70,f,12.541413748273769,68.01450690150799,"['Golf', 'Softball', 'Basketball', 'Kayaking']"
38,f,88.39819966329208,20.48479300503098,['Cycling']
62,f,1.0437634156034932,-134.12643227851686,"['Olympic weightlifting', 'Tennis']"
80,f,14.020690085036136,6.564080258960757,"['Basketball', 'Cross country running', 'Downhill skiing', 'Equestrian mounted games', 'Volleyball']"
33,m,-11.995371540664195,71.12747567407558,['Bowling']
78,m,-17.202959497690784,-18.562674115705562,['Curling']
11,f,-42.906533640095184,-178.6524667641444,"['Rugby', 'Equestrian mounted games', 'Kayaking', 'Softball', 'Badminton']"
89,f,-36.27917618820331,-12.559160834137629,"['Bowling', 'Martial arts', 'Badminton', 'Rugby']"
85,f,49.77617318511713,-152.9619063237692,"['Cross country running', 'Football', 'Badminton']"
68,f,-41.72787994479549,-17.457945910589785,[]
38,f,72.41610145960567,18.24778631721597,"['Rugby', 'Cross country running', 'Squash']"
87,f,-66.55583955836333,27.241698265948543,"['Soccer', 'Basketball', 'Cycling', 'Volleyball', 'Badminton']"
91,m,-12.137973282817711,-118.91800984438535,[]
7,m,76.59867716401163,57.31937869670989,"['Olympic weightlifting', 'Kayaking', 'Ball hockey', 'Bowling']"
26,m,-41.55416594734851,130.0623076446542,"['Kayaking', 'Bowling', 'Martial arts', 'Basketball']"
84,f,-85.65287071747558,86.12045818185123,"['Football', 'Cross country running', 'Softball', 'Curling']"
50,m,14.872851994688602,-98.19850931716779,[]
54,m,-12.25492473419986,-130.28296622411807,"['Ice hockey', 'Bowling', 'Tennis']"
32,f,-47.18107483831137,-140.75164408938662,[]
46,f,-4.880107342133783,15.642329789571477,"['Football', 'Olympic weightlifting', 'Bowling', 'Baseball']"
86,m,85.57630553364999,177.31169531899593,['Softball']
43,m,14.61206704073301,143.35263224068302,"['Swimming', 'Kayaking', 'Baseball', 'Ball hockey']"
75,f,71.47065838564473,178.21835629138587,[]
34,m,-7.72341066253999,104.02037184304709,"['Curling', 'Downhill skiing', 'Cycling']"
73,m,13.523926814675974,-18.289073077034487,"['Equestrian mounted games', 'Martial arts']"
25,f,-69.11417099732925,-177.98212557536795,['Olympic weightlifting']
92,f,-71.6521385595853,-172.01245249281408,[]
1,f,70.65999302732513,68.30660541661808,"['Martial arts', 'Cycling']"
81,m,22.640395452402544,-65.25690047779241,"['Basketball', 'Rugby', 'Equestrian mounted games', 'Martial arts']"
5,f,32.24916497502332,30.227420271760252,['Badminton']
3,m,-17.02069346004552,-176.99175229424836,"['Golf', 'Equestrian mounted games', 'Baseball', 'Tennis']"
9,m,42.32373298496313,-3.171133278786357,"['Ball hockey', 'Swimming', 'Baseball', 'Softball']"
51,m,26.833697913812557,-128.05597859007443,"['Golf', 'Olympic weightlifting', 'Cross country running', 'Baseball']"
90,m,-70.8363234353256,85.91107977752364,"['Volleyball', 'Ice hockey', 'Kayaking', 'Bowling']"
16,m,49.07624463883491,99.95086922108237,"['Cycling', 'Baseball', 'Ball hockey', 'Badminton', 'Basketball']"
46,m,4.877066484007841,-101.31709560990672,[]
92,f,-72.98126069800084,67.92836265916515,"['Cross country running', 'Olympic weightlifting']"
33,f,-3.3330083952462246,-160.0984282163314,"['Tennis', 'Volleyball', 'Martial arts']"
28,m,64.74426480727786,60.700531983616344,"['Downhill skiing', 'Curling', 'Rugby', 'Equestrian mounted games']"
8,f,29.12479642036321,50.38387926553847,[]
58,m,4.941498167301546,75.47493074484271,[]
52,f,37.013424155093304,123.3726840443797,"['Olympic weightlifting', 'Badminton', 'Golf', 'Rugby', 'Volleyball']"
26,m,74.09081544521783,-98.74974062866484,['Ball hockey']
97,f,-38.36988397479203,122.03185546268628,"['Curling', 'Olympic weightlifting', 'Bowling', 'Martial arts']"
59,m,28.975524229903115,-58.387264152518114,[]
3,m,-68.3025981419882,158.30575811252578,['Cross country running']
18,m,-49.42169311194313,29.91324671929962,"['Softball', 'Football', 'Olympic weightlifting']"
94,m,69.10989238365306,66.72309843842157,"['Cycling', 'Baseball']"
52,f,-40.20651158024248,97.18126486396488,"['Swimming', 'Baseball', 'Cycling', 'Olympic weightlifting']"
54,m,44.31741980137147,2.385853415600991,['Golf']
13,m,-77.44040108281064,-104.99635419547779,"['Kayaking', 'Cycling']"
24,f,-39.88984991229381,98.46670472046435,['Football']
22,m,85.52742293963152,-126.00864520987821,['Cycling']
57,m,72.02243475525529,-80.06084571039794,"['Cycling', 'Badminton']"
75,f,63.63137968565951,102.66765631638174,['Martial arts']
4,m,-50.90645676988044,57.222449215429265,"['Martial arts', 'Rugby', 'Equestrian mounted games', 'Bowling']"
55,f,45.8022839224501,-31.827515456950465,"['Kayaking', 'Volleyball', 'Softball', 'Tennis', 'Martial arts']"
15,m,67.35220379540857,92.37767092743655,"['Squash', 'Cycling', 'Ball hockey']"
69,f,-89.7449462322721,135.37697971508186,[]
53,m,-32.53000730834959,-68.24594796401485,['Olympic weightlifting']
11,f,82.1649495152742,-58.21815132674928,"['Basketball', 'Tennis', 'Golf', 'Cycling', 'Baseball']"
89,f,3.1053255702276346,56.5018365150205,"['Volleyball', 'Cycling', 'Baseball', 'Martial arts']"
89,m,-88.25419670896287,-149.1153400280162,"['Football', 'Squash', 'Baseball']"
37,m,85.77725001174807,148.0539818841512,[]
23,m,20.082396107081607,-150.47397547764706,"['Rugby', 'Basketball', 'Ball hockey', 'Squash']"
35,f,-4.937645526392075,-142.28686239206357,"['Equestrian mounted games', 'Softball', 'Football']"
29,f,-68.26847964248563,-126.38628517884175,"['Downhill skiing', 'Tennis', 'Kayaking', 'Softball']"
43,f,-86.53667024711923,-116.91565043498785,[]
18,f,-56.0234515568327,-89.66534945624095,"['Swimming', 'Cycling', 'Kayaking']"
52,f,-69.04380904028284,-33.36769717084886,['Olympic weightlifting']
42,m,47.04631978938764,-47.933393094706844,"['Rugby', 'Curling', 'Soccer', 'Tennis']"
21,m,69.2237268049912,151.17533768590874,"['Volleyball', 'Basketball', 'Olympic weightlifting', 'Rugby', 'Football']"
89,m,29.404549042172277,-38.952988493285545,['Tennis']
1,f,-65.4191116110804,127.98196907279362,"['Squash', 'Downhill skiing', 'Bowling']"
93,m,-66.8558956163866,47.8137080583889,"['Olympic weightlifting', 'Soccer', 'Volleyball', 'Baseball', 'Badminton']"
91,m,-23.102791828829197,17.02987943725475,"['Football', 'Squash', 'Badminton', 'Volleyball']"
82,f,35.760479989180396,-170.2177699841264,[]
65,m,81.85884035827601,155.3564397723619,['Football']
99,m,-28.09998933293572,114.3375235695924,[]
19,m,-30.381085995529027,30.228819867104477,"['Swimming', 'Ball hockey', 'Ice hockey', 'Rugby', 'Volleyball']"
81,m,-14.53558628299885,-36.81190482697596,['Volleyball']
36,f,-49.249220402235544,17.609380339760094,[]
36,m,-0.7930125101478609,-124.36861906683657,"['Downhill skiing', 'Swimming']"
10,m,-29.667103739438147,-92.69591821814231,"['Badminton', 'Cross country running', 'Football']"
79,f,-34.510862532219214,154.10995894796207,"['Downhill skiing', 'Swimming']"
31,m,-88.16879372341407,139.02693943716207,['Squash']
8,f,9.719000283441972,-16.623424996631286,"['Bowling', 'Downhill skiing', 'Volleyball']"
32,f,40.78569444313632,154.00634485293233,[]
90,f,-44.30271105167474,9.44573502218347,"['Baseball', 'Football', 'Basketball']"
76,f,50.70194899146435,12.928300643572527,"['Golf', 'Olympic weightlifting', 'Tennis', 'Cross country running', 'Volleyball']"
27,m,15.594495046950328,-86.20270267613702,"['Swimming', 'Soccer', 'Cycling', 'Ball hockey', 'Football']"
40,m,47.14210378844561,52.4055467159246,"['Kayaking', 'Ice hockey', 'Swimming', 'Tennis', 'Basketball']"
62,m,88.50090325884321,-43.62787549221193,['Volleyball']
12,m,-45.33816132242195,-36.82273244760691,"['Football', 'Cycling']"
43,f,47.48765307651249,19.338703094364632,"['Ball hockey', 'Rugby', 'Volleyball', 'Downhill skiing', 'Swimming']"
67,f,-48.79479963129152,140.87918375725826,['Cycling']
98,f,83.25404743863376,101.40082233057717,[]
53,m,78.7603719868018,-175.3313375602482,[]
42,f,-53.280140215958255,120.60640470437863,"['Cross country running', 'Martial arts', 'Curling', 'Ball hockey', 'Ice hockey']"
99,m,70.98949449166813,-178.6151776168271,"['Squash', 'Golf']"
38,m,18.87051107049406,149.74929073402785,"['Ice hockey', 'Cycling', 'Curling']"
77,m,86.68278048175546,-148.81718127010808,[]
38,f,38.45801155782104,-175.6482607542316,"['Golf', 'Tennis', 'Bowling']"
96,m,73.69541402518902,150.4617895836726,"['Martial arts', 'Baseball', 'Equestrian mounted games']"
93,f,-36.91027361539562,-86.49528650466821,"['Swimming', 'Cross country running', 'Downhill skiing', 'Football']"
89,m,-32.10950837353463,16.639499648218845,['Equestrian mounted games']
68,f,45.54065678146537,-120.58142227916082,"['Baseball', 'Swimming', 'Softball']"
98,f,-7.373746855683095,-156.76719521221386,"['Swimming', 'Cycling', 'Golf', 'Martial arts', 'Downhill skiing']"
68,f,24.922184502244107,-171.74992858845636,"['Badminton', 'Cycling', 'Ball hockey']"
82,m,47.80328422327173,168.02237990951522,[]
95,f,-16.327554228851696,-66.90780552881928,['Squash']
28,m,3.5884469792279106,82.89718441693321,['Basketball']
9,f,-42.76518240619883,119.72704065261001,[]
50,f,33.860754176412726,-21.467174614638083,"['Volleyball', 'Olympic weightlifting', 'Baseball', 'Rugby']"
66,m,-65.37364110786476,31.542696921324705,"['Golf', 'Cross country running']"
42,f,-35.426797662009136,35.46436629361,['Soccer']
64,f,22.01954136780016,-19.90831973438057,"['Downhill skiing', 'Volleyball', 'Soccer', 'Equestrian mounted games']"
81,f,-32.608377555164964,-91.52839076270277,['Cycling']
32,f,-43.276813251562686,51.830460012543,"['Squash', 'Ice hockey', 'Badminton', 'Baseball', 'Softball']"
38,m,-16.520823038233615,29.113393063168218,"['Softball', 'Curling', 'Swimming', 'Golf']"
39,f,70.53521119986195,-160.4323160841936,['Golf']
69,f,-33.7074826181013,109.69357353428393,[]
65,f,-73.50744081356933,175.82118843913145,"['Olympic weightlifting', 'Football', 'Equestrian mounted games', 'Softball', 'Basketball']"
52,f,41.19485898331874,-160.35839041175095,"['Downhill skiing', 'Rugby', 'Bowling', 'Softball', 'Baseball']"
81,f,-71.6577241849484,-105.6464339134948,['Softball']
14,f,-5.028408304803207,-118.86274248047522,"['Bowling', 'Basketball', 'Soccer', 'Squash']"
92,f,28.91671438282107,52.332705403704836,['Basketball']
29,f,19.799866188418463,167.65871034971008,"['Football', 'Downhill skiing', 'Golf']"
91,m,-13.39469366255679,-106.68155447972538,"['Olympic weightlifting', 'Ball hockey', 'Baseball', 'Volleyball']"
52,f,75.52834009174481,125.75967000002538,"['Kayaking', 'Baseball', 'Bowling']"
89,m,-42.508037217573765,73.46006371675963,['Olympic weightlifting']
86,f,56.146420492600896,-35.548997466061934,"['Swimming', 'Squash', 'Ball hockey']"
85,f,81.24021200374568,89.7363952310738,['Baseball']
65,f,25.95390790524543,178.93516734099802,"['Bowling', 'Golf', 'Cycling', 'Softball', 'Swimming']"
86,f,51.720923342258004,-44.980004736771804,"['Soccer', 'Softball', 'Martial arts', 'Ice hockey']"
48,m,21.709546204051875,-117.15187614304736,"['Baseball', 'Curling', 'Cycling']"
32,f,-10.885621312763647,179.19289042605266,[]
79,m,-77.74160165294236,-51.60527573793354,"['Golf', 'Softball', 'Cycling']"
3,f,-43.16823669877821,139.49496064263917,"['Cross country running', 'Martial arts', 'Ball hockey']"
50,f,60.51787232642846,24.959437285324242,"['Cycling', 'Tennis']"
71,f,55.38117270676696,119.03856125134263,"['Baseball', 'Martial arts', 'Swimming', 'Olympic weightlifting', 'Equestrian mounted games']"
75,f,-49.97220701478767,31.047261998177106,[]
79,m,-88.33147688379914,38.481320248298886,[]
20,f,67.93449435361066,-15.188994238039527,[]
56,f,71.62840121626604,-177.31186271795937,"['Olympic weightlifting', 'Downhill skiing', 'Kayaking', 'Soccer', 'Softball']"
64,f,75.4499257208042,-159.4148405736284,['Martial arts']
1,f,9.15671646260816,-101.93675157716947,"['Bowling', 'Cycling', 'Cross country running', 'Softball']"
5,m,-4.487199964327019,79.02292788085396,[]
28,f,47.27966530550273,-37.90782825127866,['Kayaking']
5,f,-23.298808483870843,178.33248349769246,['Squash']
97,f,36.294739551156695,-27.20784551105976,['Cycling']
93,f,61.608653811084025,-116.39410603158129,"['Ball hockey', 'Baseball']"
73,m,26.585021793125208,29.192594720192886,"['Baseball', 'Swimming', 'Badminton', 'Cross country running', 'Rugby']"
13,m,-32.26364228732769,-16.398489949622274,"['Golf', 'Tennis']"
70,m,77.64395043597932,169.80147612125126,['Cross country running']
18,m,80.9418947843119,-40.76006847243676,"['Equestrian mounted games', 'Cycling', 'Curling', 'Rugby', 'Swimming']"
88,m,-5.98390745570471,-159.15531797803854,"['Golf', 'Martial arts', 'Ball hockey', 'Tennis', 'Swimming']"
90,m,80.48831833536411,-86.87956083283383,"['Ice hockey', 'Soccer']"
36,f,54.790630666621524,0.48306926843227416,"['Cross country running', 'Badminton']"
36,f,-37.007119689652185,-141.47006297024052,[]
13,f,84.80580803267785,-46.618982822151224,"['Ball hockey', 'Equestrian mounted games', 'Football', 'Golf']"
74,m,-67.11761580359394,-133.94131151089422,"['Olympic weightlifting', 'Martial arts']"
76,m,40.38547328321002,-1.1753946880659782,"['Rugby', 'Soccer', 'Volleyball']"
95,m,-83.17550679169405,-38.2145775389389,"['Basketball', 'Baseball', 'Cross country running', 'Tennis']"
13,m,-45.20800382747444,-131.8041209759078,"['Kayaking', 'Badminton', 'Rugby']"
49,f,68.83742408222591,78.22918363239165,[]
51,m,-67.66339662410373,-63.090625701766726,['Cycling']
18,f,34.08796236091571,-10.118274116977602,"['Martial arts', 'Equestrian mounted games']"
54,m,-88.77961032020013,59.9156122040998,"['Olympic weightlifting', 'Tennis', 'Downhill skiing']"
60,m,16.833131362423458,154.78189530516744,"['Kayaking', 'Cross country running', 'Cycling', 'Equestrian mounted games', 'Basketball']"
55,m,-57.20004859682469,-107.64968701847462,"['Ball hockey', 'Volleyball', 'Golf', 'Curling', 'Cycling']"
38,f,73.27518717482917,102.33784154674373,"['Ball hockey', 'Olympic weightlifting', 'Bowling', 'Football', 'Cycling']"
92,m,83.66685764713532,-3.417918645228042,"['Ball hockey', 'Cross country running', 'Martial arts', 'Rugby']"
75,f,-41.270829913019455,-112.61151976494162,['Baseball']
39,f,55.20304805004969,-21.646777792856852,['Soccer']
3,f,24.878773716318406,61.08522547237655,"['Tennis', 'Rugby']"
69,f,-79.5098401671074,78.34108537423975,['Softball']
81,f,-1.3859937805655562,31.908568245735978,"['Golf', 'Badminton', 'Ice hockey']"
6,m,19.336152695156514,74.25553752935323,"['Squash', 'Kayaking', 'Rugby']"
61,f,-16.05568671537027,92.88918903549444,[]
44,f,73.95997013545048,-99.1867125175065,['Kayaking']
51,m,31.716669279883078,-106.07624131090766,[]
38,m,83.00931145315747,-139.91274110473296,"['Ice hockey', 'Basketball', 'Softball', 'Ball hockey']"
49,f,74.8624509985292,-102.44499386296896,[]
69,m,88.80778130984129,43.42092074336938,"['Bowling', 'Curling', 'Tennis', 'Squash', 'Baseball']"
78,f,73.99846990590405,-99.03118197578777,"['Cycling', 'Soccer', 'Golf', 'Rugby']"
86,f,-56.862471098156476,106.47417845998751,"['Ball hockey', 'Equestrian mounted games', 'Bowling', 'Softball', 'Basketball']"
70,f,-47.50573429584913,48.79185112177015,"['Olympic weightlifting', 'Baseball']"
64,f,-21.20791986157711,-145.08828719534307,"['Curling', 'Soccer', 'Bowling']"
92,f,12.57457363990082,17.71739029494273,['Martial arts']
40,f,65.68096608796918,63.603432155874174,"['Swimming', 'Ball hockey', 'Rugby', 'Cross country running']"
27,m,12.670634434770292,142.32271114073228,[]
79,m,69.40682431325274,-61.909479778042,[]
98,m,-44.90981668567639,53.15401184745954,"['Softball', 'Tennis', 'Equestrian mounted games', 'Baseball']"
63,f,-77.58347098338415,-38.159663370845834,"['Badminton', 'Curling', 'Downhill skiing', 'Cycling']"
83,m,-19.070308542260733,29.928891414073206,"['Tennis', 'Ice hockey', 'Rugby']"
81,m,33.3772926957306,165.36526432650714,"['Basketball', 'Olympic weightlifting', 'Golf', 'Baseball', 'Rugby']"
98,m,-81.6686164537538,-77.54713152675728,['Cycling']
45,f,83.16678029571915,114.82931049854272,"['Bowling', 'Basketball', 'Baseball', 'Soccer', 'Volleyball']"
10,f,-83.20515346325782,28.763933241706923,"['Volleyball', 'Baseball', 'Tennis', 'Ball hockey', 'Equestrian mounted games']"
53,f,75.52049668275859,-107.16108623819997,"['Swimming', 'Softball', 'Badminton', 'Soccer']"
16,m,23.890226460153897,-173.42353729957654,['Ice hockey']
88,m,5.4566402544156745,119.95015054758147,"['Kayaking', 'Softball', 'Martial arts', 'Curling', 'Basketball']"
63,m,39.69888012130798,171.09923259179976,[]
86,m,86.07842261693929,89.43619823942765,"['Volleyball', 'Tennis']"
50,f,-11.133510874463482,-27.770179817948048,"['Rugby', 'Tennis', 'Martial arts', 'Softball']"
30,m,50.76807441685892,59.015803100715004,['Squash']
95,m,-40.84561295827791,-49.175824893664554,"['Bowling', 'Golf', 'Rugby']"
58,m,-64.28816072582839,-25.86084633330151,['Martial arts']
80,m,63.12084319516248,166.20679315080565,"['Ball hockey', 'Swimming', 'Ice hockey', 'Martial arts']"
91,f,74.52344690591511,175.91100898497166,[]
43,f,61.066582379683865,15.578782948460429,"['Swimming', 'Football', 'Softball', 'Rugby']"
14,f,-68.35389938830676,-20.739427285684116,"['Cycling', 'Olympic weightlifting']"
27,m,-63.18602653632641,-32.63848213163163,"['Martial arts', 'Cross country running', 'Swimming', 'Ice hockey']"
22,f,38.19473198673484,-19.149205954382495,"['Equestrian mounted games', 'Olympic weightlifting', 'Ball hockey', 'Curling', 'Golf']"
83,m,31.357220719177192,104.0755583540656,[]
74,f,22.09579275621654,153.69815638769148,"['Rugby', 'Kayaking', 'Cross country running']"
44,m,64.40774434435465,-175.75109749864993,"['Equestrian mounted games', 'Cross country running', 'Bowling', 'Kayaking']"
18,f,64.25154477174573,65.61086385707537,[]
43,f,33.289245864146125,168.57276911884242,[]
93,f,10.971879078087412,-52.79929705332188,['Softball']
78,m,-54.83974048295208,71.77700622708014,"['Basketball', 'Swimming', 'Squash', 'Volleyball', 'Tennis']"
71,f,31.752456890428192,107.08487852557101,[]
63,m,22.23973347755988,-49.99109011725625,"['Ice hockey', 'Rugby', 'Cycling', 'Squash']"
24,m,48.245269626123616,-40.41506775770554,"['Golf', 'Bowling', 'Badminton']"
14,m,59.172044477401045,69.36897922112269,[]
7,m,43.912193757396466,88.22713408682193,"['Swimming', 'Volleyball', 'Basketball']"
64,m,50.5615266034454,-165.81299586596867,"['Olympic weightlifting', 'Soccer', 'Cycling']"
